0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.03323652039801562,-1.4355802282246262,-0.9758186981977582,-0.0244956206705193,0.7210082897403244,1.13616875204752,1.4963875549295588e-16,-0.3050618840948627,-0.11114678135686329,2.4017824766057553e-15,-0.6703523203512497,-0.9083609564189423,-4.303544920196483e-16,0.3347878104196879,-0.8693568920241301,0.30726883286897694,-1.2379932587506703,-0.48754664566012784,1.3017795242196062,-1.505411757418453,-0.8568916131807836,0.0,0.7969932295287857,-0.7363967961456196,-0.9027108371394055,-0.9912045565115758,-0.013748587009066605,0.6810356388237745,0.35474191536475436,-1.6060660659693924,-2.5059319698682106e-15,0.42527777765017044,-0.8863809203412153,0.5071561039898033,8.503835933299071e-17,-6.260288420793835e-17,-0.2577018218876263,-0.8922060014820086,-0.574837300962499,-0.46240560666694946,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,0.802427074708205,9.969349608878957e-17,2.7755575615628914e-17,0.20096072285693467,-0.7710521459274714,-1.5243692667357665e-16,1.4664254919020028,0.4557774470475796,-2.280100270359385,0.5622061929850264,-0.9661526940191161,-1.473385639103618,6.946646857989806e-17,0.3677274657533598,0.0,0.9359134822423062,-0.6095094816289588,-0.6986910729755327,-0.9411735211122186,-0.2978812323874861,1.3993825918691454,0.4700002556555066,-1.352110835683171,2.1539656286140761e-16,-0.4585005478498979,-0.9740855014647954,-1.0682722423185813,-1.7763568394002506e-16,-4.11193712824132e-18,0.6609973218674275,0.3680983461276887,-0.4654912522427468,0.2859235951128715,1.0,0.0,0.0,0.0
-0.807484306923691,-1.1999319539088102,-1.4798297647574346,3.5065745401147803e-16,9.017039793909901e-17,-7.028587494319057e-16,1.4963875549295588e-16,-0.6042590705153249,1.0195925736353479e-16,2.4017824766057553e-15,-1.0190753221546553,-0.16927181610007289,-0.04453801143988625,0.15364873410777566,-0.2992643864822159,0.8851138249623982,-0.5199428642736978,0.24309326997277858,0.1925202893925848,0.7236752679956093,-0.3517135638254903,0.0,1.7612573070208772,-1.058922010512426,-1.9065690210539956,-2.6205236716640408,-0.4512450120298593,-0.07313628707970665,1.3471897777761646,-0.20549143600145134,-2.5059319698682106e-15,0.2805117060316875,-0.3238902106563143,1.150811652117321,8.503835933299071e-17,-6.260288420793835e-17,0.45224339270609865,0.8311012299526628,-1.1760571235259887,0.4373275218247467,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,-0.4380417073793605,9.969349608878957e-17,2.7755575615628914e-17,-0.11663756278078029,0.8650177917941932,0.6109326613860442,1.2968154892640023,0.02533328320438388,-0.19908665071449316,0.8045676612562255,1.1437180730797711,1.1955027154469882,6.946646857989806e-17,0.37082510041198713,0.0,1.596300671038415,3.523893730078668e-16,1.013938195940851e-15,-7.859986015045356e-17,-0.2978812323874861,0.3097120119789768,1.1784502429884756,0.19398483860318208,2.1539656286140761e-16,0.1766139406749017,0.9059376542454105,-1.1457289992373094,-1.7763568394002506e-16,-4.11193712824132e-18,0.9252326313941591,0.045785242369493794,2.492816039448914,-0.22599245436486987,1.0,0.0,0.0,0.0
-0.9382944272563833,-1.6751006483293978,0.1709202907272163,0.3527246564014652,0.12809914380173687,-0.1525174846100676,-0.12843216137785818,-0.665823809774129,-0.9326874608215265,2.4017824766057553e-15,-0.596026066354508,-0.43546789731668567,2.3796548736581813,-1.2429761068686076,-0.8869607718791629,-0.8731731218501959,0.27552218382218907,0.80197494673059,-0.42562800604850193,-0.7851168251951223,-0.8794299111083351,0.0,-1.564157464483292,-0.397852910235681,-0.5225474604162073,-0.6639274662874106,0.27445714386939213,0.7729071041512982,-0.9735092452745662,-2.0371417762815534,-2.5059319698682106e-15,-2.10476845590018,-1.4116036813894706,0.35078647008783737,8.503835933299071e-17,-6.260288420793835e-17,0.6964323016025132,-0.522253688249356,0.06956475472550953,-2.6263366225770493,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,-0.49944951421693,9.969349608878957e-17,2.7755575615628914e-17,0.32754785977172846,-0.1385897814264443,-0.6386522523454775,0.36446502982731604,0.06528158741816603,0.9897985536676981,-0.5535815610049143,0.7775278211863472,-0.08152239909365644,0.28302166495363584,-0.38592307009676435,0.0,0.6008746785953015,0.06549822898254751,0.07883221950467478,-0.006321814562927374,1.241605235391031,1.5633732377181069,-0.26922398851779133,-0.3173486746951105,2.1539656286140761e-16,3.200878393399475,-0.2394158926882757,1.323878060559391,-1.7763568394002506e-16,-4.11193712824132e-18,0.7843279756093512,1.754194564551124,-0.4654912522427468,0.4984682411006631,0.0,1.0,0.0,0.0
-0.4443335315543144,-1.1641560533525831e-14,2.217411473987847,-0.32891389987258735,0.9773871570955986,0.24420976070821426,0.9897607756219682,0.20515399061272607,-0.17419879878972452,2.4017824766057553e-15,-0.41888522399546,1.4808484941374915,-4.303544920196483e-16,0.9760324243695485,0.8267371048436486,0.30726883286897694,1.2330285965470427,0.729477807717423,-0.7481943108193179,0.2158560813947631,1.6114097923893733,0.0,-0.29937933694776453,1.536689708536647,1.3964327935403291,1.4637104132800338,0.2565240988460762,0.49392035189704486,-1.2726114786370104,0.29131202325211003,-0.707261776515613,-2.7514222784188664e-15,1.4710638175611777,-0.3273159758110947,8.503835933299071e-17,-6.260288420793835e-17,-0.20097563036299865,1.0662378284483696,2.0944324767084215,1.0037413696639619,-0.383637729214559,0.18065275514771514,-0.0954430413687409,-0.8457812061293688,0.13681322001923685,-0.47929560225717227,2.7755575615628914e-17,0.1697057961947965,0.5777906594269396,-1.5243692667357665e-16,-1.5190039067736294,-0.31138979359571295,0.005733575733516074,0.5430518735140785,0.3171742233701905,0.3188039136511923,0.48783789292987473,-1.089084139640932,0.0,-0.18608257888467283,0.3987368483455554,0.05834160389958754,-0.13873782920805475,0.4755309636013694,-4.0371746350005693e-17,-2.546525539000359e-16,0.7522655895163644,-1.0832215668502008,1.9221771769629575e-16,-0.5978058288927812,-0.8877773704598291,-1.7763568394002506e-16,-4.11193712824132e-18,-0.9746508389716037,2.129867079245417,-0.4654912522427468,7.852797003446229e-17,0.0,1.0,0.0,1.0
0.8165635215000057,-1.1641560533525831e-14,-0.03729708512648314,-0.8727183572649883,-1.052911586584179,-0.6431865485239837,1.4963875549295588e-16,-0.9994170226985389,-0.585802032097684,2.4017824766057553e-15,-0.5960260663545084,-5.003713492928657e-15,-0.1358849088869745,-0.2192918250616634,-0.25413022388651435,-0.008224037055331687,0.6478095643295344,-0.11400043096983267,-1.9042078206044282,-1.0322219996108821,-2.3530560216360955e-15,0.0,-0.49929629927963953,-0.5526799864863112,0.05322555807790733,0.5808203046227971,1.5729841284323476,0.07109091662438477,-1.9914164532520633,-0.06584088766234321,-2.5059319698682106e-15,-1.2026252059603872,-1.976813774402015e-15,0.5702604500962515,8.503835933299071e-17,-6.260288420793835e-17,0.10676319192023305,-0.09723891834348297,-0.1364525723808797,1.3330878188407334,-0.8110640284039935,-0.7078009207652293,-1.427577788019516,5.909251582682284e-17,0.18442196772548583,-0.8989215990086112,2.7755575615628914e-17,-1.0154828334281487,4.456365590133032e-16,-0.40451934270523476,-0.8604212466852301,0.6125822326058691,-1.0173825154915932,9.676652043425489e-17,-0.03062509967752245,0.45553033896162876,6.946646857989806e-17,-3.3422741925997745e-16,0.0,-0.5023921428160945,0.1902766774920192,0.03503535101809541,0.09568544244147446,2.7144789184609577,-0.28755018616036476,-2.3418160484668222,-4.0466614683465236e-16,2.1539656286140761e-16,1.9221771769629575e-16,7.520116933349493e-16,0.80745268419317,-1.7763568394002506e-16,-4.11193712824132e-18,0.7332264934296066,-3.4174282241441904e-16,-0.4654912522427468,-1.416338905282531,0.0,1.0,0.0,1.0
0.892862434804679,0.592621290658219,0.2316810483025435,-0.4894742512435377,0.5177989273456716,1.148350868150929,1.4963875549295588e-16,1.0706065628936763,-0.11114678135686329,2.4017824766057553e-15,1.409919518587791,-1.9873169324371973,-1.1156796955797617,-0.25417782176686093,1.3576926393758209,-1.1822884532359337,-0.38133054079715045,0.7124014426857015,0.45459625040176865,-0.525433335394705,-1.0673980074046554,0.0,-0.21491828586591674,-8.844413436004052e-16,1.162230667012927e-15,-2.836199995681072e-16,-0.7279118613804566,-1.6070150905694436,0.5876395302721087,-0.3881301304889227,-2.5059319698682106e-15,0.3631516585814638,-1.2183653660183562,1.1642164147956628,8.503835933299071e-17,-6.260288420793835e-17,0.9499406508193925,0.28578573703869997,-2.482900272707667e-16,0.42550268138272607,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,-0.7749524518914482,9.969349608878957e-17,2.7755575615628914e-17,0.6963298707497273,-0.33953897110932507,-1.3201804221013596,0.6906904877687491,1.866178574223618,-1.204036195107321,-0.6457642103280946,0.11131847940260751,2.172661932366004,-0.3340775116199903,-0.5329733644120562,0.0,0.5570956914016886,3.523893730078668e-16,1.013938195940851e-15,-7.859986015045356e-17,1.0513274049516896,-0.47524625679476257,-0.6686155112281434,-0.08365737946814894,2.1539656286140761e-16,-0.7612701425243827,-0.5341718736213504,0.6125004635225403,-1.7763568394002506e-16,-4.11193712824132e-18,-0.317177485235384,-0.4135962389316764,7.359670521055652e-17,0.7255625390336046,0.0,0.0,0.0,1.0
0.8549400636155754,1.2078393286813778,0.513073131913684,3.5065745401147803e-16,9.017039793909901e-17,-7.028587494319057e-16,1.4963875549295588e-16,1.7087164917789799,-0.5427706733958165,2.4017824766057553e-15,1.269171081246125,-1.8109777871898731,-0.25355996302422035,0.1282054549629787,0.1252727027765611,-1.8631438457282763,-0.4387728023422233,-1.9001276459595753,0.7826544880674116,-0.8069744750313184,-1.647338393182773,0.0,0.43607659739907045,-2.3779582975522886,-1.1531814108672396,0.13619926431876925,0.3102915345294428,-0.3920663266772747,-0.3564499836276265,-0.9659146568799803,-2.5059319698682106e-15,-0.021994326110613267,-0.35001734211201707,-0.8411328929023462,8.503835933299071e-17,-0.5909223864478641,-0.0988139586266742,0.5682003784031661,0.40810236962956087,-1.7715562474171835,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,1.2765097665520224,9.969349608878957e-17,2.7755575615628914e-17,0.009977707634537395,-0.8190991002060821,0.4742787859119578,0.0521381161000101,0.7968581545624344,0.8749288637041959,0.5373150419224214,-0.7384997951695621,1.378252126113084,-0.8883136017972296,-0.4008689745913403,0.0,-0.07305568919072224,-2.106501719727823,-1.2498324393617868,-0.21133947559052574,0.520942179447309,-0.6884084518456336,0.5049256653617094,-1.0392223093239004,2.1539656286140761e-16,1.9221771769629575e-16,0.7769421129222218,-0.1226232235089442,-1.7763568394002506e-16,-4.11193712824132e-18,-0.6447935600320388,-0.5717629900988028,-0.4654912522427468,0.4720768342002436,0.0,1.0,0.0,1.0
0.44877652207662505,-0.7307080246040286,1.1092933093480768,0.10928284377863841,0.3061865063884701,-0.4066817825699977,1.4963875549295588e-16,-1.1013429480810026,-0.8241996598023937,-0.6800196941795753,-0.8523836321973802,-5.003713492928657e-15,-4.303544920196483e-16,0.9760324243695485,0.5682094242961777,1.512577720212593,1.2428964312927153,-1.624400917101229,0.4718486060394229,2.7000623958883806e-16,-2.3530560216360955e-15,0.0,-0.49929629927963953,-0.8116020824370438,-0.12658743865203972,0.5167784150042786,0.3460837422595946,-9.769962616701378e-16,2.8532731732866522e-15,0.5697915813758357,-0.21035709891658155,-2.7514222784188664e-15,-1.976813774402015e-15,-0.24211948024819496,8.503835933299071e-17,-6.260288420793835e-17,2.209901209591791,-1.3198980425173195,-2.482900272707667e-16,-3.513423543100371e-14,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,-0.3232089116100321,9.969349608878957e-17,2.7755575615628914e-17,-0.6605680347595194,4.456365590133032e-16,-1.5243692667357665e-16,-1.5190039067736294,-0.3636065225166378,0.3772509158597412,-0.777743878861922,1.3038306196287148,-0.7823509642109264,6.946646857989806e-17,-3.3422741925997745e-16,0.0,-1.10324564616304,0.5123019333470267,0.20743601869440545,0.30713333862712716,-0.563256147057402,-4.0371746350005693e-17,-2.546525539000359e-16,0.06415367862055521,-0.8198755443484611,1.9221771769629575e-16,7.520116933349493e-16,-1.097473327642887,-1.7763568394002506e-16,-4.11193712824132e-18,2.180426659121209,-1.1693449316867572,7.359670521055652e-17,7.852797003446229e-17,0.0,0.0,0.0,0.0
0.17782057705338644,-1.4355802282246262,-1.267356228355933,-0.11890991900156775,-1.1058521694848535,0.08635776502591402,1.4963875549295588e-16,-1.8560060500692992,-0.8241996598023937,0.20854698751080147,-0.9067857148756749,-5.003713492928657e-15,-4.303544920196483e-16,0.9760324243695485,0.1378942634716861,0.09912395730730272,-0.38746394144084334,0.36186923689854716,0.43731687461895324,2.7000623958883806e-16,-2.3530560216360955e-15,0.0,-0.6153691265640332,0.9849228585937704,0.36766773836442357,0.16652937552894584,-1.8412370652550574,-9.769962616701378e-16,2.8532731732866522e-15,1.9155067162104782,-0.6595817511395068,-2.7514222784188664e-15,-1.976813774402015e-15,-0.597973158467848,8.503835933299071e-17,0.8869139616104912,0.8152531983418771,0.6757966754717578,-1.1934295422515535,-3.513423543100371e-14,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,-1.3893924380235534,9.969349608878957e-17,2.7755575615628914e-17,-0.5834719806115254,4.456365590133032e-16,-1.5243692667357665e-16,-1.5190039067736294,-0.08166049471870152,0.7109671454880746,0.3246908663082906,-0.5560892285899843,0.25790868959964663,6.946646857989806e-17,-3.3422741925997745e-16,0.0,-1.1032456461630387,0.3621380664535742,0.5438102010712326,0.2035075559315754,0.9878411692448079,-4.0371746350005693e-17,-2.546525539000359e-16,1.68583851360854,-0.42870357802513703,1.9221771769629575e-16,7.520116933349493e-16,0.032181995870920806,-1.7763568394002506e-16,-0.34470741091702367,0.9189947040848445,-0.9077863493245756,-0.4654912522427468,7.852797003446229e-17,0.0,0.0,0.0,0.0
0.08215965338245436,-1.1641560533525831e-14,0.30059959551218074,3.5065745401147803e-16,9.017039793909901e-17,-7.028587494319057e-16,0.3438842611389467,0.6137248925926652,1.0195925736353479e-16,2.4017824766057553e-15,0.34868970502289687,-5.003713492928657e-15,-4.303544920196483e-16,0.9760324243695485,-0.036110968052293635,-0.11788076652503614,-0.19166295863625324,-1.345434577983113,0.7105910105569165,-0.02008036611622585,-2.3530560216360955e-15,0.0,-0.971962468013146,-0.6975529047256954,-0.049682421023694245,0.5415782775800019,0.20266141521977862,-9.769962616701378e-16,2.8532731732866522e-15,-0.97411441850356,-2.027429635454061,-2.7514222784188664e-15,-1.976813774402015e-15,-0.3725605342778289,8.503835933299071e-17,-6.260288420793835e-17,0.5380003955050997,-0.8462491579119427,0.1978738530573593,-3.513423543100371e-14,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,1.8393443392799387,9.969349608878957e-17,2.7755575615628914e-17,-0.01850454556312522,4.456365590133032e-16,-1.5243692667357665e-16,-1.5190039067736294,0.14420941943885476,0.6434793251189467,-0.0351157973750573,-0.5937647882274739,0.34998208659743946,6.946646857989806e-17,-3.3422741925997745e-16,0.0,0.9359134822423062,-0.23641531876972366,0.5792239299683809,0.9682600490622114,0.06941241847119359,-4.0371746350005693e-17,-2.546525539000359e-16,-1.4425042347389387,-1.569518945663787,1.9221771769629575e-16,7.520116933349493e-16,0.8533279501135601,-1.7763568394002506e-16,-4.11193712824132e-18,0.12307822488572265,-0.3373118486838367,-0.4654912522427468,7.852797003446229e-17,0.0,0.0,0.0,0.0
0.2707083261969781,-1.1641560533525831e-14,0.3638116183319921,3.5065745401147803e-16,9.017039793909901e-17,-7.028587494319057e-16,1.4963875549295588e-16,0.04294928415758783,1.0195925736353479e-16,2.4017824766057553e-15,-0.2830957821429306,0.7839876040871084,-0.37600930166524815,-0.20622977567410083,0.719519800835684,-0.33006844569409605,0.0764029975668438,0.7174996626408571,-0.9375420992868199,2.7725503466662103,0.8490128707989284,0.0,-0.9116333241692256,1.0298613410836144,1.13715919772351,0.8232086223009504,-1.4734917946390398,-0.7988578827782851,-0.44475197098066027,-1.0086210379810816,-2.5059319698682106e-15,-2.7514222784188664e-15,0.5334014713007287,1.0028792631541457,8.503835933299071e-17,-6.260288420793835e-17,-0.1427048290311835,0.6460564988207382,0.26041797037193126,0.6736135521412402,-2.0602076745621462e-17,1.3594567648471305e-16,2.582967853209548e-16,5.909251582682284e-17,0.9649499572888582,9.969349608878957e-17,2.7755575615628914e-17,-0.35572712436767,1.9170318247790272,0.5951597276701148,1.3969411763200383,1.0312520552291873,2.124314439748894,-1.319286832854866,-0.5731754632836298,-0.6826654324547707,1.414808304261283,1.3645328390932179,0.0,-0.8969388189312139,-0.09219020593298437,-0.3706521449759352,-0.2699342958329032,0.006009971466589649,0.2749282412750597,-0.13471639542542052,-1.1229608320027842,2.1539656286140761e-16,1.9221771769629575e-16,0.8646992215511057,0.31299840967560505,-1.7763568394002506e-16,-4.11193712824132e-18,-0.3126266787403791,-0.3718052740751218,-0.4654912522427468,1.400584952260392,0.0,1.0,0.0,0.0
